host_time,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta
1788558401.5686321,ENC,1828510,0,,0,0
1788558401.5884974,ENC,1828530,0,,0,0
1788558401.608336,ENC,1828550,0,,0,0
1788558401.6282644,ENC,1828570,0,,0,0
1788558401.648138,ENC,1828590,0,,0,0
1788558401.6679883,ENC,1828610,0,,0,0
1788558401.6878855,ENC,1828630,0,,0,0
1788558401.7078483,ENC,1828650,0,,0,0
1788558401.7276354,ENC,1828670,0,,0,0
1788558401.747567,ENC,1828690,0,,0,0
1788558401.7675052,ENC,1828710,0,,0,0
1788558401.7873225,ENC,1828730,0,,0,0
1788558401.8072064,ENC,1828750,0,,0,0
1788558401.8271217,ENC,1828770,0,,0,0
1788558401.8469613,ENC,1828790,0,,0,0
1788558401.8668532,ENC,1828810,0,,0,0
1788558401.8867419,ENC,1828830,0,,0,0
1788558401.9066632,ENC,1828850,0,,0,0
1788558401.9265106,ENC,1828870,0,,0,0
1788558401.9464097,ENC,1828890,0,,0,0
1788558401.9663112,ENC,1828910,0,,0,0
1788558401.986168,ENC,1828930,0,,0,0
1788558402.0060346,ENC,1828950,0,,0,0
1788558402.0259488,ENC,1828970,0,,0,0
1788558402.045846,ENC,1828990,0,,0,0
1788558402.0657113,ENC,1829010,0,,0,0
1788558402.085573,ENC,1829030,0,,0,0
1788558402.1054688,ENC,1829050,0,,0,0
1788558402.1252928,ENC,1829070,0,,0,0
1788558402.1452012,ENC,1829090,0,,0,0
1788558402.1651094,ENC,1829110,0,,0,0
1788558402.1849296,ENC,1829130,0,,0,0
1788558402.2048323,ENC,1829150,0,,0,0
1788558402.2247481,ENC,1829170,0,,0,0
1788558402.2446945,ENC,1829190,0,,0,0
1788558402.2645075,ENC,1829210,0,,0,0
1788558402.2844057,ENC,1829230,0,,0,0
1788558402.3042846,ENC,1829250,0,,0,0
1788558402.3242085,ENC,1829270,0,,0,0
1788558402.3440175,ENC,1829290,0,,0,0
1788558402.3646355,CMD,1829300,6,FWD_CM:200,,
1788558402.3665178,ENC,1829312,6,,0,1
1788558402.384054,ENC,1829330,6,,14,13
1788558402.4039483,ENC,1829350,6,,32,28
1788558402.423842,ENC,1829370,6,,45,41
1788558402.4436908,ENC,1829390,6,,56,49
1788558402.4635947,ENC,1829410,6,,64,55
1788558402.483466,ENC,1829430,6,,69,59
1788558402.503348,ENC,1829450,6,,74,63
1788558402.5232534,ENC,1829470,6,,76,65
1788558402.5431523,ENC,1829490,6,,79,68
1788558402.5630026,ENC,1829510,6,,81,69
1788558402.5828466,ENC,1829530,6,,82,70
1788558402.602778,ENC,1829550,6,,83,71
1788558402.622638,ENC,1829570,6,,85,73
1788558402.6425197,ENC,1829590,6,,84,73
1788558402.6624277,ENC,1829610,6,,86,74
1788558402.6822991,ENC,1829630,6,,85,74
1788558402.7021527,ENC,1829650,6,,85,75
1788558402.7220428,ENC,1829670,6,,86,75
1788558402.7419283,ENC,1829690,6,,86,76
1788558402.7618089,ENC,1829710,6,,86,76
1788558402.7816527,ENC,1829730,6,,85,76
1788558402.8015587,ENC,1829750,6,,86,77
1788558402.821433,ENC,1829770,6,,85,77
1788558402.8412929,ENC,1829790,6,,85,78
1788558402.8611925,ENC,1829810,6,,86,78
1788558402.8810966,ENC,1829830,6,,85,78
1788558402.9009662,ENC,1829850,6,,86,78
1788558402.9208562,ENC,1829870,6,,86,78
1788558402.9408581,ENC,1829890,6,,85,79
1788558402.9606183,ENC,1829910,6,,86,78
1788558402.980475,ENC,1829930,6,,85,79
1788558403.0003753,ENC,1829950,6,,85,79
1788558403.0202472,ENC,1829970,6,,85,79
1788558403.0401313,ENC,1829990,6,,85,79
1788558403.0600362,ENC,1830010,6,,85,79
1788558403.0799012,ENC,1830030,6,,84,80
1788558403.0997868,ENC,1830050,6,,84,79
1788558403.1196733,ENC,1830070,6,,84,80
1788558403.1395788,ENC,1830090,6,,84,80
1788558403.1594741,ENC,1830110,6,,84,80
1788558403.1793377,ENC,1830130,6,,84,79
1788558403.1992495,ENC,1830150,6,,84,81
1788558403.2191322,ENC,1830170,6,,83,80
1788558403.2390835,ENC,1830190,6,,84,80
1788558403.2588978,ENC,1830210,6,,83,80
1788558403.278819,ENC,1830230,6,,83,80
1788558403.2987256,ENC,1830250,6,,83,81
1788558403.3186026,ENC,1830270,6,,84,80
1788558403.3384712,ENC,1830290,6,,83,81
1788558403.3583748,ENC,1830310,6,,83,80
1788558403.3782089,ENC,1830330,6,,83,81
1788558403.398145,ENC,1830350,6,,83,80
1788558403.41802,ENC,1830370,6,,83,81
1788558403.437907,ENC,1830390,6,,83,81
1788558403.4577892,ENC,1830410,6,,83,80
1788558403.4776826,ENC,1830430,6,,83,81
1788558403.4975266,ENC,1830450,6,,83,81
1788558403.5174563,ENC,1830470,6,,83,81
1788558403.5373163,ENC,1830490,6,,83,81
1788558403.5573366,ENC,1830510,6,,83,81
1788558403.577055,ENC,1830530,6,,83,81
1788558403.5969505,ENC,1830550,6,,82,81
1788558403.6168613,ENC,1830570,6,,83,81
1788558403.6366806,ENC,1830590,6,,83,81
1788558403.656622,ENC,1830610,6,,82,81
1788558403.6764843,ENC,1830630,6,,83,82
1788558403.6963482,ENC,1830650,6,,83,81
1788558403.7162428,ENC,1830670,6,,82,81
1788558403.736112,ENC,1830690,6,,83,82
1788558403.7560318,ENC,1830710,6,,82,81
1788558403.775942,ENC,1830730,6,,82,82
1788558403.7957616,ENC,1830750,6,,83,81
1788558403.815603,ENC,1830770,6,,82,82
1788558403.8354838,ENC,1830790,6,,82,81
1788558403.855366,ENC,1830810,6,,82,81
1788558403.8752415,ENC,1830830,6,,83,82
1788558403.8951137,ENC,1830850,6,,82,81
1788558403.914998,ENC,1830870,6,,82,81
1788558403.9348974,ENC,1830890,6,,82,82
1788558403.9547822,ENC,1830910,6,,82,81
1788558403.9746275,ENC,1830930,6,,82,81
1788558403.994528,ENC,1830950,6,,83,82
1788558404.0144231,ENC,1830970,6,,82,81
1788558404.0342865,ENC,1830990,6,,82,82
1788558404.0541625,ENC,1831010,6,,82,82
1788558404.0740407,ENC,1831030,6,,82,81
1788558404.093931,ENC,1831050,6,,82,82
1788558404.1137855,ENC,1831070,6,,82,81
1788558404.1336381,ENC,1831090,6,,82,82
1788558404.153537,ENC,1831110,6,,82,82
1788558404.1735032,ENC,1831130,6,,82,81
1788558404.1932929,ENC,1831150,6,,81,82
1788558404.2131834,ENC,1831170,6,,82,82
1788558404.2331324,ENC,1831190,6,,82,81
1788558404.252929,ENC,1831210,6,,82,82
1788558404.272796,ENC,1831230,6,,82,81
1788558404.292674,ENC,1831250,6,,82,82
1788558404.312552,ENC,1831270,6,,82,82
1788558404.3324337,ENC,1831290,6,,82,81
1788558404.352304,ENC,1831310,6,,83,82
1788558404.372184,ENC,1831330,6,,82,81
1788558404.3920643,ENC,1831350,6,,82,82
1788558404.4119325,ENC,1831370,6,,83,82
1788558404.4317927,ENC,1831390,6,,82,82
1788558404.451711,ENC,1831410,6,,82,81
1788558404.4715638,ENC,1831430,6,,82,82
1788558404.491424,ENC,1831450,6,,82,82
1788558404.511295,ENC,1831470,6,,82,81
1788558404.531158,ENC,1831490,6,,82,82
1788558404.551037,ENC,1831510,6,,82,82
1788558404.570858,ENC,1831530,6,,83,81
1788558404.5907845,ENC,1831550,6,,82,82
1788558404.6106548,ENC,1831570,6,,82,81
1788558404.6305003,ENC,1831590,6,,83,82
1788558404.6504154,ENC,1831610,6,,82,82
1788558404.6702936,ENC,1831630,6,,82,82
1788558404.6901424,ENC,1831650,6,,82,82
1788558404.7100449,ENC,1831670,6,,83,81
1788558404.7299397,ENC,1831690,6,,82,82
1788558404.7498035,ENC,1831710,6,,82,82
1788558404.7696998,ENC,1831730,6,,83,81
1788558404.789671,ENC,1831750,6,,81,82
1788558404.8094652,ENC,1831770,6,,83,82
1788558404.8293161,ENC,1831790,6,,81,82
1788558404.8491971,ENC,1831810,6,,82,82
1788558404.86909,ENC,1831830,6,,82,82
1788558404.888934,ENC,1831850,6,,82,82
1788558404.9088378,ENC,1831870,6,,82,82
1788558404.9287136,ENC,1831890,6,,81,82
1788558404.9485846,ENC,1831910,6,,82,82
1788558404.968459,ENC,1831930,6,,82,82
1788558404.9883413,ENC,1831950,6,,82,81
1788558405.008233,ENC,1831970,6,,81,82
1788558405.0280523,ENC,1831990,6,,82,82
1788558405.0479686,ENC,1832010,6,,82,82
1788558405.0678842,ENC,1832030,6,,81,82
1788558405.0877383,ENC,1832050,6,,82,82
1788558405.1076207,ENC,1832070,6,,82,82
1788558405.127493,ENC,1832090,6,,82,81
1788558405.1473749,ENC,1832110,6,,81,82
1788558405.1672232,ENC,1832130,6,,83,82
1788558405.1871336,ENC,1832150,6,,81,82
1788558405.2069924,ENC,1832170,6,,82,82
1788558405.226922,ENC,1832190,6,,83,82
1788558405.2467413,ENC,1832210,6,,81,82
1788558405.2666023,ENC,1832230,6,,82,82
1788558405.2864676,ENC,1832250,6,,81,82
1788558405.3063653,ENC,1832270,6,,82,82
1788558405.3262672,ENC,1832290,6,,82,82
1788558405.3461225,ENC,1832310,6,,82,82
1788558405.3660283,ENC,1832330,6,,82,82
1788558405.3859448,ENC,1832350,6,,82,82
1788558405.4059076,ENC,1832370,6,,81,82
1788558405.425616,ENC,1832390,6,,82,82
1788558405.4455366,ENC,1832410,6,,82,81
1788558405.4654012,ENC,1832430,6,,82,82
1788558405.4852512,ENC,1832450,6,,82,82
1788558405.5051444,ENC,1832470,6,,82,82
1788558405.525027,ENC,1832490,6,,82,82
1788558405.5449183,ENC,1832510,6,,82,82
1788558405.564772,ENC,1832530,6,,82,82
1788558405.5846646,ENC,1832550,6,,82,81
1788558405.6045403,ENC,1832570,6,,82,83
1788558405.624398,ENC,1832590,6,,82,81
1788558405.6442904,ENC,1832610,6,,82,83
1788558405.664172,ENC,1832630,6,,83,82
1788558405.684035,ENC,1832650,6,,81,82
1788558405.7039099,ENC,1832670,6,,83,82
1788558405.7237818,ENC,1832690,6,,82,82
1788558405.7436323,ENC,1832710,6,,82,82
1788558405.7635338,ENC,1832730,6,,83,82
1788558405.783405,ENC,1832750,6,,82,81
1788558405.8032882,ENC,1832770,6,,83,82
1788558405.8231068,ENC,1832790,6,,82,82
1788558405.8430285,ENC,1832810,6,,82,83
1788558405.8628976,ENC,1832830,6,,83,82
1788558405.882756,ENC,1832850,6,,82,82
1788558405.9026518,ENC,1832870,6,,82,82
1788558405.922533,ENC,1832890,6,,82,82
1788558405.9426239,ENC,1832910,6,,83,82
1788558405.962276,ENC,1832930,6,,82,82
1788558405.982172,ENC,1832950,6,,82,82
1788558406.002053,ENC,1832970,6,,83,83
1788558406.0224075,CMD,1832990,7,REV_CM:100,,
1788558406.0244725,ENC,1832992,7,,81,82
1788558406.0417805,ENC,1833010,7,,66,65
1788558406.0616553,ENC,1833030,7,,41,41
1788558406.0815504,ENC,1833050,7,,16,16
1788558406.1014152,ENC,1833070,7,,-7,-7
1788558406.121488,ENC,1833090,7,,-27,-25
1788558406.1413555,ENC,1833110,7,,-42,-38
1788558406.1612055,ENC,1833130,7,,-53,-47
1788558406.1810827,ENC,1833150,7,,-61,-55
1788558406.2009459,ENC,1833170,7,,-67,-58
1788558406.2208774,ENC,1833190,7,,-72,-63
1788558406.2407258,ENC,1833210,7,,-74,-65
1788558406.260567,ENC,1833230,7,,-78,-67
1788558406.2804265,ENC,1833250,7,,-79,-70
1788558406.3003054,ENC,1833270,7,,-81,-70
1788558406.3201742,ENC,1833290,7,,-82,-72
1788558406.3400407,ENC,1833310,7,,-82,-73
1788558406.3599312,ENC,1833330,7,,-83,-74
1788558406.3798382,ENC,1833350,7,,-83,-74
1788558406.3996875,ENC,1833370,7,,-84,-75
1788558406.4195788,ENC,1833390,7,,-84,-75
1788558406.4394445,ENC,1833410,7,,-84,-76
1788558406.4593298,ENC,1833430,7,,-84,-77
1788558406.4791532,ENC,1833450,7,,-84,-76
1788558406.4990487,ENC,1833470,7,,-84,-77
1788558406.5189562,ENC,1833490,7,,-84,-77
1788558406.5388365,ENC,1833510,7,,-83,-78
1788558406.5586948,ENC,1833530,7,,-84,-77
1788558406.5785666,ENC,1833550,7,,-84,-78
1788558406.5984714,ENC,1833570,7,,-83,-78
1788558406.6183052,ENC,1833590,7,,-84,-79
1788558406.6383028,ENC,1833610,7,,-84,-78
1788558406.658105,ENC,1833630,7,,-83,-79
1788558406.6779394,ENC,1833650,7,,-83,-78
1788558406.6978343,ENC,1833670,7,,-84,-80
1788558406.717742,ENC,1833690,7,,-83,-78
1788558406.7376018,ENC,1833710,7,,-83,-80
1788558406.757495,ENC,1833730,7,,-83,-79
1788558406.7773762,ENC,1833750,7,,-83,-79
1788558406.7972612,ENC,1833770,7,,-83,-80
1788558406.8171103,ENC,1833790,7,,-83,-79
1788558406.8370063,ENC,1833810,7,,-83,-79
1788558406.8569076,ENC,1833830,7,,-83,-80
1788558406.876729,ENC,1833850,7,,-83,-79
1788558406.896626,ENC,1833870,7,,-82,-80
1788558406.9164984,ENC,1833890,7,,-83,-80
1788558406.936402,ENC,1833910,7,,-83,-80
1788558406.956258,ENC,1833930,7,,-82,-80
1788558406.9762883,ENC,1833950,7,,-83,-80
1788558406.9960353,ENC,1833970,7,,-83,-80
1788558407.015946,ENC,1833990,7,,-82,-80
1788558407.0358157,ENC,1834010,7,,-83,-80
1788558407.0556319,ENC,1834030,7,,-82,-81
1788558407.0755205,ENC,1834050,7,,-82,-80
1788558407.0954,ENC,1834070,7,,-83,-81
1788558407.1152828,ENC,1834090,7,,-83,-80
1788558407.1351602,ENC,1834110,7,,-82,-81
1788558407.1550663,ENC,1834130,7,,-82,-80
1788558407.1749296,ENC,1834150,7,,-82,-81
1788558407.1948242,ENC,1834170,7,,-83,-81
1788558407.2147658,ENC,1834190,7,,-82,-80
1788558407.2345803,ENC,1834210,7,,-82,-81
1788558407.254613,ENC,1834230,7,,-82,-81
1788558407.274322,ENC,1834250,7,,-82,-80
1788558407.294218,ENC,1834270,7,,-82,-81
1788558407.3141363,ENC,1834290,7,,-82,-81
1788558407.33398,ENC,1834310,7,,-82,-81
1788558407.3538618,ENC,1834330,7,,-82,-81
1788558407.3737555,ENC,1834350,7,,-82,-80
1788558407.3936305,ENC,1834370,7,,-82,-81
1788558407.4134889,ENC,1834390,7,,-82,-81
1788558407.433378,ENC,1834410,7,,-82,-81
1788558407.4532773,ENC,1834430,7,,-82,-81
1788558407.4731095,ENC,1834450,7,,-82,-81
1788558407.4930222,ENC,1834470,7,,-81,-81
1788558407.512903,ENC,1834490,7,,-82,-82
1788558407.5327811,ENC,1834510,7,,-82,-81
1788558407.5526805,ENC,1834530,7,,-82,-81
1788558407.572575,ENC,1834550,7,,-82,-81
1788558407.5924466,ENC,1834570,7,,-82,-81
1788558407.6123192,ENC,1834590,7,,-82,-81
1788558407.6322157,ENC,1834610,7,,-81,-81
1788558407.6520853,ENC,1834630,7,,-82,-82
1788558407.671958,ENC,1834650,7,,-82,-81
1788558407.6918502,ENC,1834670,7,,-81,-81
1788558407.711738,ENC,1834690,7,,-82,-82
1788558407.731616,ENC,1834710,7,,-82,-81
1788558407.7514856,ENC,1834730,7,,-82,-81
1788558407.7713845,ENC,1834750,7,,-82,-82
1788558407.7912962,ENC,1834770,7,,-81,-81
1788558407.8111494,ENC,1834790,7,,-82,-81
1788558407.8310297,ENC,1834810,7,,-82,-82
1788558407.850942,ENC,1834830,7,,-82,-81
1788558407.8708973,ENC,1834850,7,,-82,-82
1788558407.890703,ENC,1834870,7,,-81,-81
1788558407.910587,ENC,1834890,7,,-82,-81
1788558407.9305284,ENC,1834910,7,,-82,-82
1788558407.9503846,ENC,1834930,7,,-81,-82
1788558407.9702733,ENC,1834950,7,,-82,-81
1788558407.9900947,ENC,1834970,0,,-82,-82
1788558408.0103161,CMD,1834975,8,FWD_CM:100,,
1788558408.0125377,ENC,1834992,8,,-71,-71
1788558408.029956,ENC,1835010,8,,-46,-47
1788558408.0498207,ENC,1835030,8,,-22,-21
1788558408.069361,ENC,1835050,8,,3,2
1788558408.0894392,ENC,1835070,8,,23,22
1788558408.1093287,ENC,1835090,8,,40,36
1788558408.129216,ENC,1835110,8,,52,45
1788558408.1491044,ENC,1835130,8,,62,53
1788558408.1689916,ENC,1835150,8,,68,58
1788558408.188864,ENC,1835170,8,,73,62
1788558408.2088032,ENC,1835190,8,,77,65
1788558408.2286298,ENC,1835210,8,,79,67
1788558408.2484865,ENC,1835230,8,,82,70
1788558408.2683527,ENC,1835250,8,,83,70
1788558408.2882564,ENC,1835270,8,,85,73
1788558408.3081782,ENC,1835290,8,,85,73
1788558408.328001,ENC,1835310,8,,86,74
1788558408.3479009,ENC,1835330,8,,86,75
1788558408.3677707,ENC,1835350,8,,87,75
1788558408.3876405,ENC,1835370,8,,87,76
1788558408.4075184,ENC,1835390,8,,87,77
1788558408.4274364,ENC,1835410,8,,87,76
1788558408.4472857,ENC,1835430,8,,87,78
1788558408.4671805,ENC,1835450,8,,87,78
1788558408.4871511,ENC,1835470,8,,87,78
1788558408.5069306,ENC,1835490,8,,88,78
1788558408.5267653,ENC,1835510,8,,87,78
1788558408.5466797,ENC,1835530,8,,86,79
1788558408.566542,ENC,1835550,8,,87,79
1788558408.5864463,ENC,1835570,8,,87,78
1788558408.6063035,ENC,1835590,8,,87,79
1788558408.6262093,ENC,1835610,8,,86,80
1788558408.6460736,ENC,1835630,8,,87,79
1788558408.6659677,ENC,1835650,8,,85,80
1788558408.6858664,ENC,1835670,8,,87,80
1788558408.7057571,ENC,1835690,8,,86,79
1788558408.725605,ENC,1835710,8,,86,80
1788558408.745485,ENC,1835730,8,,85,81
1788558408.7653613,ENC,1835750,8,,85,80
1788558408.7852616,ENC,1835770,8,,86,80
1788558408.805136,ENC,1835790,8,,85,80
1788558408.8250012,ENC,1835810,8,,84,81
1788558408.8448617,ENC,1835830,8,,86,81
1788558408.864736,ENC,1835850,8,,85,80
1788558408.884613,ENC,1835870,8,,85,81
1788558408.904498,ENC,1835890,8,,85,81
1788558408.9243584,ENC,1835910,8,,84,81
1788558408.9442368,ENC,1835930,8,,85,81
1788558408.9641347,ENC,1835950,8,,85,81
1788558408.9839816,ENC,1835970,8,,85,81
1788558409.0038853,ENC,1835990,8,,85,81
1788558409.0237515,ENC,1836010,8,,84,81
1788558409.0436487,ENC,1836030,8,,85,82
1788558409.0635014,ENC,1836050,8,,85,81
1788558409.0834002,ENC,1836070,8,,84,81
1788558409.1034079,ENC,1836090,8,,85,82
1788558409.1231375,ENC,1836110,8,,84,81
1788558409.1430554,ENC,1836130,8,,84,82
1788558409.1630466,ENC,1836150,8,,84,82
1788558409.1828125,ENC,1836170,8,,85,81
1788558409.2027812,ENC,1836190,8,,84,82
1788558409.2225695,ENC,1836210,8,,84,82
1788558409.2424505,ENC,1836230,8,,84,82
1788558409.2623167,ENC,1836250,8,,85,82
1788558409.2821941,ENC,1836270,8,,84,82
1788558409.3020864,ENC,1836290,8,,84,82
1788558409.3219488,ENC,1836310,8,,84,81
1788558409.341852,ENC,1836330,8,,84,82
1788558409.3617208,ENC,1836350,8,,84,83
1788558409.381593,ENC,1836370,8,,84,81
1788558409.4014533,ENC,1836390,8,,84,82
1788558409.421332,ENC,1836410,8,,84,83
1788558409.441185,ENC,1836430,8,,83,82
1788558409.4610498,ENC,1836450,8,,84,82
1788558409.4809587,ENC,1836470,8,,84,82
1788558409.5008159,ENC,1836490,8,,83,82
1788558409.5206668,ENC,1836510,8,,84,83
1788558409.5405579,ENC,1836530,8,,84,82
1788558409.5604587,ENC,1836550,8,,83,83
1788558409.5802984,ENC,1836570,8,,84,82
1788558409.600184,ENC,1836590,8,,84,83
1788558409.620061,ENC,1836610,8,,83,82
1788558409.63993,ENC,1836630,8,,83,83
1788558409.6597977,ENC,1836650,8,,84,82
1788558409.6796823,ENC,1836670,8,,83,82
1788558409.6995323,ENC,1836690,8,,84,82
1788558409.7195184,ENC,1836710,8,,84,83
1788558409.739312,ENC,1836730,8,,83,83
1788558409.759184,ENC,1836750,8,,83,82
1788558409.7790368,ENC,1836770,8,,84,83
1788558409.7989511,ENC,1836790,8,,83,83
1788558409.8188405,ENC,1836810,8,,83,82
1788558409.8386908,ENC,1836830,8,,84,83
1788558409.8585663,ENC,1836850,8,,83,83
1788558409.8784227,ENC,1836870,8,,83,82
1788558409.8983026,ENC,1836890,8,,83,83
1788558409.9181378,ENC,1836910,8,,83,82
1788558409.9379368,ENC,1836930,0,,80,80
1788558409.9578178,ENC,1836950,0,,63,63
1788558409.9776642,ENC,1836970,0,,45,46
1788558409.9975715,ENC,1836990,0,,31,33
1788558410.0174696,ENC,1837010,0,,21,23
1788558410.037293,ENC,1837030,0,,14,17
1788558410.0570765,ENC,1837050,0,,8,11
1788558410.076856,ENC,1837070,0,,4,8
1788558410.0967276,ENC,1837090,0,,3,5
1788558410.116565,ENC,1837110,0,,1,3
1788558410.1364467,ENC,1837130,0,,0,2
1788558410.156366,ENC,1837150,0,,0,0
1788558410.1762931,ENC,1837170,0,,0,0
1788558410.196157,ENC,1837190,0,,0,0
1788558410.2159243,ENC,1837210,0,,0,0
1788558410.2358053,ENC,1837230,0,,0,0
1788558410.2556105,ENC,1837250,0,,0,0
1788558410.2755313,ENC,1837270,0,,0,0
1788558410.2953877,ENC,1837290,0,,0,0
1788558410.3152165,ENC,1837310,0,,0,0
1788558410.3351765,ENC,1837330,0,,0,0
1788558410.3550098,ENC,1837350,0,,0,0
1788558410.3748617,ENC,1837370,0,,0,0
1788558410.394704,ENC,1837390,0,,0,0
1788558410.414612,ENC,1837410,0,,0,0
1788558410.4344728,ENC,1837430,0,,0,0
1788558410.4543335,ENC,1837450,0,,0,0
1788558410.474215,ENC,1837470,0,,0,0
1788558410.4940555,ENC,1837490,0,,0,0
1788558410.5139213,ENC,1837510,0,,0,0
1788558410.5337644,ENC,1837530,0,,0,0
1788558410.5536394,ENC,1837550,0,,0,0
1788558410.5734625,ENC,1837570,0,,0,0
1788558410.593322,ENC,1837590,0,,0,0
1788558410.613229,ENC,1837610,0,,0,0
1788558410.6330957,ENC,1837630,0,,0,0
1788558410.6529233,ENC,1837650,0,,0,0
1788558410.672788,ENC,1837670,0,,0,0
1788558410.6926858,ENC,1837690,0,,0,0
1788558410.7125149,ENC,1837710,0,,0,0
1788558410.732386,ENC,1837730,0,,0,0
1788558410.7522607,ENC,1837750,0,,0,0
1788558410.7720947,ENC,1837770,0,,0,0
1788558410.7919621,ENC,1837790,0,,0,0
1788558410.8118486,ENC,1837810,0,,0,0
1788558410.8317163,ENC,1837830,0,,0,0
1788558410.8515315,ENC,1837850,0,,0,0
1788558410.871444,ENC,1837870,0,,0,0
1788558410.891278,ENC,1837890,0,,0,0
1788558410.9111342,ENC,1837910,0,,0,0
1788558410.9310074,ENC,1837930,0,,0,0
1788558410.9509685,ENC,1837950,0,,0,0
1788558410.9707284,ENC,1837970,0,,0,0
1788558410.9906163,ENC,1837990,0,,0,0
1788558411.0105672,ENC,1838010,0,,0,0
1788558411.0303779,ENC,1838030,0,,0,0
1788558411.0502243,ENC,1838050,0,,0,0
1788558411.0701401,ENC,1838070,0,,0,0
1788558411.0900044,ENC,1838090,0,,0,0
1788558411.1098676,ENC,1838110,0,,0,0
1788558411.1297503,ENC,1838130,0,,0,0
1788558411.1496565,ENC,1838150,0,,0,0
1788558411.1694841,ENC,1838170,0,,0,0
1788558411.189996,CMD,1838174,9,ARC_FR:90,,
1788558411.191936,ENC,1838192,9,,0,0
1788558411.2092555,ENC,1838210,9,,0,0
1788558411.2291439,ENC,1838230,9,,0,0
1788558411.24899,ENC,1838250,9,,0,0
1788558411.2689013,ENC,1838270,9,,0,0
1788558411.2888303,ENC,1838290,9,,3,1
1788558411.3087647,ENC,1838310,9,,15,5
1788558411.3286424,ENC,1838330,9,,26,7
1788558411.3486288,ENC,1838350,9,,32,10
1788558411.3684683,ENC,1838370,9,,36,11
1788558411.3883796,ENC,1838390,9,,39,13
1788558411.4082465,ENC,1838410,9,,42,13
1788558411.4281213,ENC,1838430,9,,44,14
1788558411.4479773,ENC,1838450,9,,45,14
1788558411.4678617,ENC,1838470,9,,46,15
1788558411.4877386,ENC,1838490,9,,46,15
1788558411.5075681,ENC,1838510,9,,47,16
1788558411.5274737,ENC,1838530,9,,48,15
1788558411.547339,ENC,1838550,9,,47,16
1788558411.5672984,ENC,1838570,9,,48,16
1788558411.5870621,ENC,1838590,9,,48,15
1788558411.6069446,ENC,1838610,9,,48,17
1788558411.6268027,ENC,1838630,9,,49,16
1788558411.6466718,ENC,1838650,9,,48,16
1788558411.666537,ENC,1838670,9,,48,16
1788558411.6864302,ENC,1838690,9,,49,16
1788558411.7062764,ENC,1838710,9,,48,17
1788558411.7261233,ENC,1838730,9,,49,16
1788558411.7459884,ENC,1838750,9,,48,16
1788558411.7658565,ENC,1838770,9,,49,17
1788558411.7859676,ENC,1838790,9,,49,16
1788558411.8056028,ENC,1838810,9,,49,17
1788558411.82548,ENC,1838830,9,,48,16
1788558411.845304,ENC,1838850,9,,49,16
1788558411.8652055,ENC,1838870,9,,49,17
1788558411.8850842,ENC,1838890,9,,49,16
1788558411.9049406,ENC,1838910,9,,49,17
1788558411.924814,ENC,1838930,9,,49,16
1788558411.9446812,ENC,1838950,9,,49,17
1788558411.9645185,ENC,1838970,9,,49,16
1788558411.9843864,ENC,1838990,9,,48,17
1788558412.0042698,ENC,1839010,9,,49,16
1788558412.024145,ENC,1839030,9,,49,17
1788558412.0440047,ENC,1839050,9,,49,16
1788558412.063893,ENC,1839070,9,,49,17
1788558412.0837548,ENC,1839090,9,,49,16
1788558412.1036117,ENC,1839110,9,,48,17
1788558412.1235185,ENC,1839130,9,,50,16
1788558412.1433835,ENC,1839150,9,,49,17
1788558412.1632473,ENC,1839170,9,,49,16
1788558412.1832995,ENC,1839190,9,,49,17
1788558412.2030356,ENC,1839210,9,,49,16
1788558412.222883,ENC,1839230,9,,49,17
1788558412.242783,ENC,1839250,9,,49,16
1788558412.262644,ENC,1839270,9,,48,17
1788558412.2825255,ENC,1839290,9,,50,17
1788558412.302368,ENC,1839310,9,,48,16
1788558412.3222702,ENC,1839330,9,,49,17
1788558412.3421676,ENC,1839350,9,,49,17
1788558412.3620224,ENC,1839370,9,,49,16
1788558412.3819325,ENC,1839390,9,,49,17
1788558412.4017937,ENC,1839410,9,,49,16
1788558412.4216666,ENC,1839430,9,,48,17
1788558412.4415638,ENC,1839450,9,,49,17
1788558412.4614382,ENC,1839470,9,,49,17
1788558412.4813344,ENC,1839490,9,,49,16
1788558412.5011952,ENC,1839510,9,,49,17
1788558412.5211012,ENC,1839530,9,,49,17
1788558412.5409863,ENC,1839550,9,,48,16
1788558412.560821,ENC,1839570,9,,49,17
1788558412.5807528,ENC,1839590,9,,49,17
1788558412.60064,ENC,1839610,9,,49,17
1788558412.6204727,ENC,1839630,9,,49,17
1788558412.6403863,ENC,1839650,9,,49,16
1788558412.6602225,ENC,1839670,9,,49,17
1788558412.6801376,ENC,1839690,9,,49,17
1788558412.6999662,ENC,1839710,9,,49,17
1788558412.7198966,ENC,1839730,9,,48,16
1788558412.7397652,ENC,1839750,9,,50,17
1788558412.759618,ENC,1839770,9,,49,17
1788558412.779542,ENC,1839790,9,,49,17
1788558412.7995076,ENC,1839810,9,,49,17
1788558412.8192687,ENC,1839830,9,,49,16
1788558412.8392024,ENC,1839850,9,,49,17
1788558412.8590515,ENC,1839870,9,,49,17
1788558412.8789396,ENC,1839890,9,,48,16
1788558412.898797,ENC,1839910,9,,50,17
1788558412.9187016,ENC,1839930,9,,49,17
1788558412.9385848,ENC,1839950,9,,48,16
1788558412.9584162,ENC,1839970,9,,49,17
