host_time,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,turn_phase
1788586978.9842472,ENC,81570,9,,7,13,,,,,,,,
1788586978.9896028,TRN,81572,9,,,,629.302,668.304,12.969,39.135,951,6800,6248,1
1788586979.0039985,ENC,81590,9,,7,13,,,,,,,,
1788586979.0093842,TRN,81592,9,,,,629.566,668.304,13.27,38.87,945,6802,6254,1
1788586979.0239534,ENC,81610,9,,7,13,,,,,,,,
1788586979.0293849,TRN,81612,9,,,,629.828,668.304,13.21,38.606,939,6805,6260,1
1788586979.0439193,ENC,81630,9,,7,12,,,,,,,,
1788586979.049285,TRN,81632,9,,,,630.09,668.304,12.728,38.343,932,6807,6267,1
1788586979.0636985,ENC,81650,9,,6,13,,,,,,,,
1788586979.0690637,TRN,81652,9,,,,630.343,668.304,12.426,38.086,927,6810,6272,1
1788586979.0835838,ENC,81670,9,,7,12,,,,,,,,
1788586979.0889935,TRN,81672,9,,,,630.588,668.304,12.185,37.838,922,6812,6277,1
1788586979.1036944,ENC,81690,9,,6,12,,,,,,,,
1788586979.1092885,TRN,81692,9,,,,630.84,668.304,12.607,37.591,914,6815,6285,1
1788586979.123396,ENC,81710,9,,6,13,,,,,,,,
1788586979.1287682,TRN,81712,9,,,,631.091,668.304,12.426,37.338,908,6818,6291,1
1788586979.1432455,ENC,81730,9,,7,12,,,,,,,,
1788586979.1486506,TRN,81732,9,,,,631.342,668.304,12.788,37.088,902,6820,6297,1
1788586979.1631784,ENC,81750,9,,6,11,,,,,,,,
1788586979.1688364,TRN,81752,9,,,,631.587,668.304,12.064,36.838,897,6822,6302,1
1788586979.1830876,ENC,81770,9,,7,12,,,,,,,,
1788586979.1885433,TRN,81772,9,,,,631.823,668.304,11.823,36.599,892,6825,6307,1
1788586979.2029502,ENC,81790,9,,6,11,,,,,,,,
1788586979.208343,TRN,81792,9,,,,632.06,668.304,12.004,36.363,885,6827,6314,1
1788586979.2228982,ENC,81810,9,,6,11,,,,,,,,
1788586979.228358,TRN,81812,9,,,,632.297,668.304,11.763,36.125,880,6830,6319,1
1788586979.242737,ENC,81830,9,,6,11,,,,,,,,
1788586979.2485323,TRN,81832,9,,,,632.528,668.304,11.522,35.891,874,6832,6325,1
1788586979.2626452,ENC,81850,9,,6,11,,,,,,,,
1788586979.2680302,TRN,81852,9,,,,632.757,668.304,10.798,35.659,868,6834,6331,1
1788586979.2825108,ENC,81870,9,,7,11,,,,,,,,
1788586979.2880158,TRN,81872,9,,,,632.975,668.304,11.099,35.439,864,6836,6335,1
1788586979.302421,ENC,81890,9,,5,11,,,,,,,,
1788586979.3078072,TRN,81892,9,,,,633.19,668.304,10.677,35.22,859,6838,6340,1
1788586979.3223345,ENC,81910,9,,6,11,,,,,,,,
1788586979.327793,TRN,81912,9,,,,633.406,668.304,10.858,35.006,853,6841,6346,1
1788586979.3421957,ENC,81930,9,,6,10,,,,,,,,
1788586979.3476164,TRN,81932,9,,,,633.618,668.304,10.557,34.791,849,6842,6350,1
1788586979.3622897,ENC,81950,9,,6,11,,,,,,,,
1788586979.3676834,TRN,81952,9,,,,633.827,668.304,10.195,34.58,843,6845,6356,1
1788586979.3820472,ENC,81970,9,,5,10,,,,,,,,
1788586979.3874943,TRN,81972,9,,,,634.03,668.304,10.135,34.375,839,6847,6360,1
1788586979.401903,ENC,81990,9,,6,10,,,,,,,,
1788586979.4072044,TRN,81992,9,,,,634.233,668.304,9.893,34.172,834,6849,6365,1
1788586979.4219255,ENC,82010,9,,6,10,,,,,,,,
1788586979.4274595,TRN,82012,9,,,,634.433,668.304,10.135,33.971,830,6851,6369,1
1788586979.441653,ENC,82030,9,,5,9,,,,,,,,
1788586979.4470375,TRN,82032,9,,,,634.633,668.304,9.712,33.77,824,6853,6375,1
1788586979.4615996,ENC,82050,9,,6,10,,,,,,,,
1788586979.4669688,TRN,82052,9,,,,634.839,668.304,10.496,33.57,818,6855,6381,1
1788586979.48148,ENC,82070,9,,5,10,,,,,,,,
1788586979.4868536,TRN,82072,9,,,,635.042,668.304,9.893,33.362,814,6857,6385,1
1788586979.5013323,ENC,82090,9,,5,9,,,,,,,,
1788586979.5066102,TRN,82092,9,,,,635.239,668.304,9.652,33.162,809,6859,6390,1
1788586979.5213015,ENC,82110,9,,6,10,,,,,,,,
1788586979.5265884,TRN,82112,9,,,,635.432,668.304,9.712,32.968,805,6861,6394,1
1788586979.5410855,ENC,82130,9,,5,9,,,,,,,,
1788586979.5463777,TRN,82132,9,,,,635.62,668.304,9.29,32.776,801,6863,6398,1
1788586979.5610073,ENC,82150,9,,5,9,,,,,,,,
1788586979.5663016,TRN,82152,9,,,,635.799,668.304,8.928,32.593,797,6864,6402,1
1788586979.5809247,ENC,82170,9,,5,9,,,,,,,,
1788586979.586248,TRN,82172,9,,,,635.979,668.304,9.23,32.416,793,6866,6406,1
1788586979.600854,ENC,82190,9,,5,9,,,,,,,,
1788586979.6061366,TRN,82192,9,,,,636.162,668.304,9.109,32.233,788,6868,6411,1
1788586979.6207347,ENC,82210,9,,5,9,,,,,,,,
1788586979.6260686,TRN,82212,9,,,,636.354,668.304,9.773,32.048,782,6871,6417,1
1788586979.6405807,ENC,82230,9,,5,9,,,,,,,,
1788586979.6458662,TRN,82232,9,,,,636.54,668.304,8.868,31.855,778,6872,6421,1
1788586979.6604917,ENC,82250,9,,5,8,,,,,,,,
1788586979.6658516,TRN,82252,9,,,,636.716,668.304,8.627,31.675,774,6874,6425,1
1788586979.6805463,ENC,82270,9,,5,9,,,,,,,,
1788586979.685945,TRN,82272,9,,,,636.891,668.304,8.808,31.5,770,6876,6429,1
1788586979.7002673,ENC,82290,9,,5,8,,,,,,,,
1788586979.705545,TRN,82292,9,,,,637.068,668.304,8.687,31.324,765,6878,6434,1
1788586979.7201777,ENC,82310,9,,4,9,,,,,,,,
1788586979.725531,TRN,82312,9,,,,637.241,668.304,8.687,31.149,761,6879,6438,1
1788586979.7400596,ENC,82330,9,,4,8,,,,,,,,
1788586979.7455845,TRN,82332,9,,,,637.416,668.304,8.928,30.976,757,6881,6442,1
1788586979.75997,ENC,82350,9,,5,8,,,,,,,,
1788586979.7652302,TRN,82352,9,,,,637.588,668.304,8.446,30.801,753,6883,6446,1
1788586979.779872,ENC,82370,9,,4,8,,,,,,,,
1788586979.7852333,TRN,82372,9,,,,637.751,668.304,8.024,30.633,750,6884,6449,1
1788586979.7996976,ENC,82390,9,,5,8,,,,,,,,
1788586979.8050263,TRN,82392,9,,,,637.913,668.304,8.265,30.472,746,6886,6453,1
1788586979.8196383,ENC,82410,9,,5,8,,,,,,,,
1788586979.8249834,TRN,82412,9,,,,638.076,668.304,7.722,30.308,741,6888,6458,1
1788586979.8395243,ENC,82430,9,,4,7,,,,,,,,
1788586979.8449068,TRN,82432,9,,,,638.233,668.304,7.903,30.15,738,6889,6461,1
1788586979.8593895,ENC,82450,9,,5,8,,,,,,,,
1788586979.8646817,TRN,82452,9,,,,638.385,668.304,7.361,29.994,735,6890,6464,1
1788586979.879248,ENC,82470,9,,4,8,,,,,,,,
1788586979.8845851,TRN,82472,9,,,,638.533,668.304,7.602,29.846,731,6892,6468,1
1788586979.899197,ENC,82490,9,,4,7,,,,,,,,
1788586979.9045012,TRN,82492,9,,,,638.683,668.304,7.481,29.695,727,6893,6472,1
1788586979.9191403,ENC,82510,9,,5,8,,,,,,,,
1788586979.9244318,TRN,82512,9,,,,638.827,668.304,7.119,29.548,724,6895,6475,1
1788586979.9389489,ENC,82530,9,,4,8,,,,,,,,
1788586979.9442575,TRN,82532,9,,,,638.977,668.304,7.119,29.402,719,6897,6480,1
1788586979.9588344,ENC,82550,9,,4,7,,,,,,,,
1788586979.9641623,TRN,82552,9,,,,639.121,668.304,7.421,29.256,717,6898,6482,1
1788586979.9787414,ENC,82570,9,,4,7,,,,,,,,
1788586979.9840977,TRN,82572,9,,,,639.273,668.304,7.662,29.107,712,6900,6487,1
1788586979.9987373,ENC,82590,9,,4,8,,,,,,,,
1788586980.0042377,TRN,82592,9,,,,639.419,668.304,7.18,28.957,710,6901,6489,1
1788586980.0185404,ENC,82610,9,,4,7,,,,,,,,
1788586980.0238822,TRN,82612,9,,,,639.566,668.304,7.18,28.812,705,6903,6494,1
1788586980.0383968,ENC,82630,9,,4,7,,,,,,,,
1788586980.0436754,TRN,82632,9,,,,639.711,668.304,7.481,28.667,702,6904,6497,1
1788586980.0583053,ENC,82650,9,,4,7,,,,,,,,
1788586980.0636563,TRN,82652,9,,,,639.844,668.304,6.396,28.524,700,6905,6499,1
1788586980.0783484,ENC,82670,9,,4,7,,,,,,,,
1788586980.0838182,TRN,82672,9,,,,639.982,668.304,6.757,28.392,695,6907,6504,1
1788586980.0980618,ENC,82690,9,,5,6,,,,,,,,
1788586980.1033714,TRN,82692,9,,,,640.119,668.304,6.999,28.254,693,6908,6506,1
1788586980.1179655,ENC,82710,9,,3,7,,,,,,,,
1788586980.123297,TRN,82712,9,,,,640.258,668.304,6.878,28.115,689,6910,6510,1
1788586980.1378174,ENC,82730,9,,5,7,,,,,,,,
1788586980.1433015,TRN,82732,9,,,,640.393,668.304,6.697,27.978,686,6911,6513,1
1788586980.1577408,ENC,82750,9,,4,7,,,,,,,,
1788586980.1630046,TRN,82752,9,,,,640.529,668.304,6.215,27.842,682,6913,6517,1
1788586980.1776488,ENC,82770,9,,4,7,,,,,,,,
1788586980.1830025,TRN,82772,9,,,,640.656,668.304,6.757,27.713,680,6913,6519,1
1788586980.1974983,ENC,82790,9,,3,6,,,,,,,,
1788586980.2027843,TRN,82792,9,,,,640.79,668.304,6.697,27.581,676,6915,6523,1
1788586980.2174454,ENC,82810,9,,4,7,,,,,,,,
1788586980.2228026,TRN,82812,9,,,,640.925,668.304,6.757,27.447,673,6916,6526,1
1788586980.2373345,ENC,82830,9,,4,6,,,,,,,,
1788586980.242706,TRN,82832,9,,,,641.055,668.304,6.215,27.313,670,6918,6529,1
1788586980.2571883,ENC,82850,9,,4,7,,,,,,,,
1788586980.2624767,TRN,82852,9,,,,641.178,668.304,6.034,27.187,667,6919,6532,1
1788586980.2771015,ENC,82870,9,,4,6,,,,,,,,
1788586980.282357,TRN,82872,9,,,,641.31,668.304,6.818,27.062,663,6921,6536,1
1788586980.296975,ENC,82890,9,,3,6,,,,,,,,
1788586980.3022556,TRN,82892,9,,,,641.435,668.304,6.034,26.929,661,6921,6538,1
1788586980.3168726,ENC,82910,9,,4,7,,,,,,,,
1788586980.3222263,TRN,82912,9,,,,641.566,668.304,6.154,26.804,656,6923,6543,1
1788586980.3367891,ENC,82930,9,,3,6,,,,,,,,
1788586980.3421242,TRN,82932,9,,,,641.691,668.304,6.637,26.676,655,6924,6544,1
1788586980.3566465,ENC,82950,9,,4,6,,,,,,,,
1788586980.361922,TRN,82952,9,,,,641.825,668.304,6.697,26.546,650,6926,6549,1
1788586980.3765543,ENC,82970,9,,3,6,,,,,,,,
1788586980.3819,TRN,82972,9,,,,641.948,668.304,6.335,26.417,650,6926,6549,1
1788586980.3966374,ENC,82990,9,,3,6,,,,,,,,
1788586980.4021084,TRN,82992,9,,,,642.069,668.304,5.37,26.293,650,6926,6549,1
1788586980.4164705,ENC,83010,9,,4,6,,,,,,,,
1788586980.4221172,TRN,83012,9,,,,642.181,668.304,6.094,26.181,650,6926,6549,1
1788586980.4362144,ENC,83030,9,,4,5,,,,,,,,
1788586980.4415166,TRN,83032,9,,,,642.294,668.304,5.551,26.065,650,6926,6549,1
1788586980.456118,ENC,83050,9,,3,6,,,,,,,,
1788586980.461409,TRN,83052,9,,,,642.409,668.304,5.612,25.952,650,6926,6549,1
1788586980.4760704,ENC,83070,9,,4,6,,,,,,,,
1788586980.4814188,TRN,83072,9,,,,642.525,668.304,6.335,25.839,650,6926,6549,1
1788586980.4960275,ENC,83090,9,,2,6,,,,,,,,
1788586980.501479,TRN,83092,9,,,,642.648,668.304,5.672,25.715,650,6926,6549,1
1788586980.515822,ENC,83110,9,,4,6,,,,,,,,
1788586980.5211582,TRN,83112,9,,,,642.778,668.304,6.757,25.593,650,6926,6549,1
1788586980.535685,ENC,83130,9,,3,6,,,,,,,,
1788586980.5410125,TRN,83132,9,,,,642.898,668.304,5.431,25.463,650,6926,6549,1
1788586980.5556087,ENC,83150,9,,4,5,,,,,,,,
1788586980.5611265,TRN,83152,9,,,,643.01,668.304,6.154,25.352,650,6926,6549,1
1788586980.575516,ENC,83170,9,,3,6,,,,,,,,
1788586980.5808458,TRN,83172,9,,,,643.128,668.304,5.793,25.234,650,6926,6549,1
1788586980.5954428,ENC,83190,9,,3,6,,,,,,,,
1788586980.6007555,TRN,83192,9,,,,643.242,668.304,5.732,25.119,650,6926,6549,1
1788586980.6153047,ENC,83210,9,,4,5,,,,,,,,
1788586980.6205819,TRN,83212,9,,,,643.36,668.304,6.215,25.004,650,6926,6549,1
1788586980.6353498,ENC,83230,9,,3,6,,,,,,,,
1788586980.6409206,TRN,83232,9,,,,643.48,668.304,5.37,24.882,650,6926,6549,1
1788586980.6550522,ENC,83250,9,,3,6,,,,,,,,
1788586980.6603186,TRN,83252,9,,,,643.597,668.304,5.974,24.767,650,6926,6549,1
1788586980.6749995,ENC,83270,9,,4,6,,,,,,,,
1788586980.680359,TRN,83272,9,,,,643.708,668.304,5.431,24.65,650,6926,6549,1
1788586980.6948593,ENC,83290,9,,3,6,,,,,,,,
1788586980.7001386,TRN,83292,9,,,,643.826,668.304,5.732,24.538,650,6926,6549,1
1788586980.7148714,ENC,83310,9,,4,6,,,,,,,,
1788586980.7202976,TRN,83312,9,,,,643.941,668.304,5.913,24.421,650,6926,6549,1
1788586980.734638,ENC,83330,9,,3,6,,,,,,,,
1788586980.7399545,TRN,83332,9,,,,644.059,668.304,5.853,24.304,650,6926,6549,1
1788586980.7545602,ENC,83350,9,,3,6,,,,,,,,
1788586980.7598603,TRN,83352,9,,,,644.18,668.304,5.672,24.184,650,6926,6549,1
1788586980.7744741,ENC,83370,9,,4,6,,,,,,,,
1788586980.7799604,TRN,83372,9,,,,644.295,668.304,5.974,24.067,650,6926,6549,1
1788586980.7943976,ENC,83390,9,,2,6,,,,,,,,
1788586980.7997031,TRN,83392,9,,,,644.415,668.304,6.154,23.949,650,6926,6549,1
1788586980.8142571,ENC,83410,9,,3,6,,,,,,,,
1788586980.8196414,TRN,83412,9,,,,644.527,668.304,5.431,23.831,650,6926,6549,1
1788586980.834184,ENC,83430,9,,4,6,,,,,,,,
1788586980.8395295,TRN,83432,9,,,,644.645,668.304,5.431,23.718,650,6926,6549,1
1788586980.8542242,ENC,83450,9,,3,5,,,,,,,,
1788586980.8596735,TRN,83452,9,,,,644.757,668.304,6.154,23.605,650,6926,6549,1
1788586980.8741312,ENC,83470,9,,3,6,,,,,,,,
1788586980.8797746,TRN,83472,9,,,,644.87,668.304,5.491,23.489,650,6926,6549,1
1788586980.893859,ENC,83490,9,,4,5,,,,,,,,
1788586980.8991718,TRN,83492,9,,,,644.986,668.304,5.913,23.377,650,6926,6549,1
1788586980.913795,ENC,83510,9,,2,6,,,,,,,,
1788586980.9191673,TRN,83512,9,,,,645.095,668.304,5.974,23.263,650,6926,6549,1
1788586980.933662,ENC,83530,9,,4,5,,,,,,,,
1788586980.938991,TRN,83532,9,,,,645.208,668.304,4.767,23.149,650,6926,6549,1
1788586980.9537122,ENC,83550,9,,3,5,,,,,,,,
1788586980.959221,TRN,83552,9,,,,645.322,668.304,5.974,23.042,650,6926,6549,1
1788586980.9735005,ENC,83570,9,,3,6,,,,,,,,
1788586980.9788477,TRN,83572,9,,,,645.431,668.304,5.25,22.926,650,6926,6549,1
1788586980.9933696,ENC,83590,9,,4,5,,,,,,,,
1788586980.9986424,TRN,83592,9,,,,645.539,668.304,5.069,22.819,650,6926,6549,1
1788586981.0132806,ENC,83610,9,,3,6,,,,,,,,
1788586981.0186307,TRN,83612,9,,,,645.645,668.304,6.094,22.714,650,6926,6549,1
1788586981.033346,ENC,83630,9,,3,5,,,,,,,,
1788586981.03892,TRN,83632,9,,,,645.753,668.304,5.129,22.602,650,6926,6549,1
1788586981.0531807,ENC,83650,9,,4,6,,,,,,,,
1788586981.0586936,TRN,83652,9,,,,645.866,668.304,5.19,22.495,650,6926,6549,1
1788586981.0731125,ENC,83670,9,,3,5,,,,,,,,
1788586981.0785973,TRN,83672,9,,,,645.973,668.304,5.974,22.386,650,6926,6549,1
1788586981.0930457,ENC,83690,9,,4,6,,,,,,,,
1788586981.0985005,TRN,83692,9,,,,646.088,668.304,5.069,22.271,650,6926,6549,1
1788586981.112757,ENC,83710,9,,2,5,,,,,,,,
1788586981.1181314,TRN,83712,9,,,,646.203,668.304,5.974,22.16,650,6926,6549,1
1788586981.132643,ENC,83730,9,,2,6,,,,,,,,
1788586981.1379383,TRN,83732,9,,,,646.311,668.304,5.853,22.046,650,6926,6549,1
1788586981.1525574,ENC,83750,9,,3,5,,,,,,,,
1788586981.1580446,TRN,83752,9,,,,646.425,668.304,5.19,21.935,650,6926,6549,1
1788586981.1726089,ENC,83770,9,,4,5,,,,,,,,
1788586981.1781251,TRN,83772,9,,,,646.533,668.304,6.034,21.827,650,6926,6549,1
1788586981.192316,ENC,83790,9,,3,6,,,,,,,,
1788586981.1976132,TRN,83792,9,,,,646.635,668.304,4.828,21.717,650,6926,6549,1
1788586981.2122781,ENC,83810,9,,4,6,,,,,,,,
1788586981.217523,TRN,83812,9,,,,646.747,668.304,5.19,21.614,650,6926,6549,1
1788586981.232147,ENC,83830,9,,2,5,,,,,,,,
1788586981.237508,TRN,83832,9,,,,646.854,668.304,5.913,21.505,650,6926,6549,1
1788586981.25217,ENC,83850,9,,4,6,,,,,,,,
1788586981.2576334,TRN,83852,9,,,,646.964,668.304,5.37,21.393,650,6926,6549,1
1788586981.272065,ENC,83870,9,,3,6,,,,,,,,
1788586981.2776327,TRN,83872,9,,,,647.08,668.304,5.913,21.283,650,6926,6549,1
1788586981.2917702,ENC,83890,9,,3,5,,,,,,,,
1788586981.2970977,TRN,83892,9,,,,647.192,668.304,6.215,21.169,650,6926,6549,1
1788586981.3116987,ENC,83910,9,,4,6,,,,,,,,
1788586981.3170571,TRN,83912,9,,,,647.31,668.304,5.009,21.05,650,6926,6549,1
1788586981.3315632,ENC,83930,9,,3,6,,,,,,,,
1788586981.3368778,TRN,83932,9,,,,647.425,668.304,5.974,20.939,650,6926,6549,1
1788586981.3515973,ENC,83950,9,,2,6,,,,,,,,
1788586981.3571165,TRN,83952,9,,,,647.537,668.304,5.672,20.822,650,6926,6549,1
1788586981.3715522,ENC,83970,9,,4,6,,,,,,,,
1788586981.3770554,TRN,83972,9,,,,647.65,668.304,5.491,20.71,650,6926,6549,1
1788586981.3912401,ENC,83990,9,,4,5,,,,,,,,
1788586981.3967218,TRN,83992,9,,,,647.762,668.304,6.034,20.599,650,6926,6549,1
1788586981.4111824,ENC,84010,9,,3,6,,,,,,,,
1788586981.416442,TRN,84012,9,,,,647.875,668.304,5.491,20.484,650,6926,6549,1
1788586981.4310858,ENC,84030,9,,3,5,,,,,,,,
1788586981.4364643,TRN,84032,9,,,,647.989,668.304,5.551,20.372,650,6926,6549,1
1788586981.450947,ENC,84050,9,,3,6,,,,,,,,
1788586981.456234,TRN,84052,9,,,,648.098,668.304,5.19,20.26,650,6926,6549,1
1788586981.470892,ENC,84070,9,,3,5,,,,,,,,
1788586981.476234,TRN,84072,9,,,,648.204,668.304,5.732,20.154,650,6926,6549,1
1788586981.49076,ENC,84090,9,,3,6,,,,,,,,
1788586981.496145,TRN,84092,9,,,,648.312,668.304,5.25,20.045,650,6926,6549,1
1788586981.5107927,ENC,84110,9,,4,5,,,,,,,,
1788586981.5162706,TRN,84112,9,,,,648.416,668.304,5.491,19.941,650,6926,6549,1
1788586981.5307045,ENC,84130,9,,3,6,,,,,,,,
1788586981.5361536,TRN,84132,9,,,,648.525,668.304,5.25,19.833,650,6926,6549,1
1788586981.5504334,ENC,84150,9,,3,5,,,,,,,,
1788586981.5557106,TRN,84152,9,,,,648.628,668.304,5.129,19.727,650,6926,6549,1
1788586981.5703483,ENC,84170,9,,3,5,,,,,,,,
1788586981.5756633,TRN,84172,9,,,,648.736,668.304,5.491,19.623,650,6926,6549,1
1788586981.590253,ENC,84190,9,,3,6,,,,,,,,
1788586981.5955987,TRN,84192,9,,,,648.848,668.304,5.491,19.512,650,6926,6549,1
1788586981.6101172,ENC,84210,9,,3,6,,,,,,,,
1788586981.6154125,TRN,84212,9,,,,648.956,668.304,5.31,19.401,650,6926,6549,1
1788586981.6300197,ENC,84230,9,,3,5,,,,,,,,
1788586981.63535,TRN,84232,9,,,,649.07,668.304,5.793,19.292,650,6926,6549,1
1788586981.649858,ENC,84250,9,,3,6,,,,,,,,
1788586981.6551769,TRN,84252,9,,,,649.177,668.304,5.19,19.179,650,6926,6549,1
1788586981.6699562,ENC,84270,9,,4,6,,,,,,,,
1788586981.6755247,TRN,84272,9,,,,649.29,668.304,5.431,19.071,650,6926,6549,1
1788586981.6898766,ENC,84290,9,,3,5,,,,,,,,
1788586981.6954422,TRN,84292,9,,,,649.398,668.304,5.491,18.96,650,6926,6549,1
1788586981.7095811,ENC,84310,9,,4,6,,,,,,,,
1788586981.7149549,TRN,84312,9,,,,649.511,668.304,5.672,18.85,650,6926,6549,1
1788586981.7294497,ENC,84330,9,,3,5,,,,,,,,
1788586981.7347758,TRN,84332,9,,,,649.622,668.304,4.888,18.736,650,6926,6549,1
1788586981.749348,ENC,84350,9,,3,6,,,,,,,,
1788586981.754662,TRN,84352,9,,,,649.724,668.304,5.732,18.633,650,6926,6549,1
1788586981.7694542,ENC,84370,9,,3,5,,,,,,,,
1788586981.7749424,TRN,84372,9,,,,649.836,668.304,5.31,18.523,650,6926,6549,1
1788586981.7891676,ENC,84390,9,,3,5,,,,,,,,
1788586981.7944543,TRN,84392,9,,,,649.944,668.304,5.431,18.414,650,6926,6549,1
1788586981.809081,ENC,84410,9,,3,6,,,,,,,,
1788586981.814366,TRN,84412,9,,,,650.052,668.304,5.491,18.306,650,6926,6549,1
1788586981.8289804,ENC,84430,9,,3,6,,,,,,,,
1788586981.8344815,TRN,84432,9,,,,650.16,668.304,5.129,18.197,650,6926,6549,1
1788586981.8489616,ENC,84450,9,,4,5,,,,,,,,
1788586981.8544917,TRN,84452,9,,,,650.273,668.304,5.793,18.089,650,6926,6549,1
1788586981.868794,ENC,84470,9,,3,6,,,,,,,,
1788586981.8741412,TRN,84472,9,,,,650.387,668.304,5.672,17.974,650,6926,6549,1
1788586981.8886595,ENC,84490,9,,3,5,,,,,,,,
1788586981.8940222,TRN,84492,9,,,,650.502,668.304,6.154,17.861,650,6926,6549,1
1788586981.9085455,ENC,84510,9,,4,6,,,,,,,,
1788586981.9139357,TRN,84512,9,,,,650.625,668.304,6.154,17.74,650,6926,6549,1
1788586981.9286063,ENC,84530,9,,3,6,,,,,,,,
1788586981.9340394,TRN,84532,9,,,,650.744,668.304,5.853,17.618,650,6926,6549,1
1788586981.9483418,ENC,84550,9,,2,7,,,,,,,,
1788586981.9536335,TRN,84552,9,,,,650.873,668.304,6.637,17.497,650,6926,6549,1
1788586981.9682624,ENC,84570,9,,4,6,,,,,,,,
1788586981.9736016,TRN,84572,9,,,,650.997,668.304,6.577,17.369,650,6926,6549,1
1788586981.9881077,ENC,84590,9,,4,6,,,,,,,,
1788586981.9935043,TRN,84592,9,,,,651.127,668.304,6.215,17.241,650,6926,6549,1
1788586982.008181,ENC,84610,9,,4,6,,,,,,,,
1788586982.013735,TRN,84612,9,,,,651.251,668.304,6.154,17.115,650,6926,6549,1
1788586982.0279362,ENC,84630,9,,3,6,,,,,,,,
1788586982.033284,TRN,84632,9,,,,651.367,668.304,5.431,16.993,650,6926,6549,1
1788586982.0477986,ENC,84650,9,,4,6,,,,,,,,
1788586982.0530732,TRN,84652,9,,,,651.478,668.304,5.974,16.883,650,6926,6549,1
1788586982.067748,ENC,84670,9,,3,6,,,,,,,,
1788586982.073214,TRN,84672,9,,,,651.596,668.304,5.551,16.766,650,6926,6549,1
1788586982.087603,ENC,84690,9,,3,6,,,,,,,,
1788586982.092879,TRN,84692,9,,,,651.716,668.304,6.154,16.65,650,6926,6549,1
1788586982.1075175,ENC,84710,9,,3,6,,,,,,,,
1788586982.1128733,TRN,84712,9,,,,651.835,668.304,6.637,16.53,650,6926,6549,1
1788586982.1273868,ENC,84730,9,,4,6,,,,,,,,
1788586982.1326933,TRN,84732,9,,,,651.961,668.304,5.31,16.402,650,6926,6549,1
1788586982.1474085,ENC,84750,9,,3,6,,,,,,,,
1788586982.1529162,TRN,84752,9,,,,652.07,668.304,5.793,16.289,650,6926,6549,1
1788586982.1671944,ENC,84770,9,,4,6,,,,,,,,
1788586982.1725445,TRN,84772,9,,,,652.187,668.304,5.853,16.176,650,6926,6549,1
1788586982.1869473,ENC,84790,0,,2,4,,,,,,,,
1788586982.2068703,ENC,84810,0,,1,3,,,,,,,,
1788586982.2271037,ENC,84830,0,,2,0,,,,,,,,
1788586982.246916,ENC,84850,0,,0,0,,,,,,,,
1788586982.26684,ENC,84870,0,,1,-1,,,,,,,,
1788586982.2867305,ENC,84890,0,,0,0,,,,,,,,
1788586982.3066478,ENC,84910,0,,0,0,,,,,,,,
1788586982.3263621,ENC,84930,0,,0,0,,,,,,,,
1788586982.3465128,ENC,84950,0,,0,0,,,,,,,,
1788586982.3664134,ENC,84970,0,,0,0,,,,,,,,
1788586982.3863335,ENC,84990,0,,0,0,,,,,,,,
1788586982.406051,ENC,85010,0,,0,0,,,,,,,,
1788586982.4260888,ENC,85030,0,,0,0,,,,,,,,
1788586982.445906,ENC,85050,0,,0,0,,,,,,,,
1788586982.4658673,ENC,85070,0,,0,0,,,,,,,,
1788586982.4856658,ENC,85090,0,,0,0,,,,,,,,
1788586982.505573,ENC,85110,0,,0,0,,,,,,,,
1788586982.5253983,ENC,85130,0,,0,0,,,,,,,,
1788586982.5453868,ENC,85150,0,,0,0,,,,,,,,
1788586982.5651176,ENC,85170,0,,0,0,,,,,,,,
1788586982.585087,ENC,85190,0,,0,0,,,,,,,,
1788586982.6048853,ENC,85210,0,,0,0,,,,,,,,
1788586982.6249485,ENC,85230,0,,0,0,,,,,,,,
1788586982.6453848,CMD,85245,10,ARC_FL:90,,,,,,,,,,
1788586982.6483746,ENC,85253,10,,0,0,,,,,,,,
1788586982.6527991,TRN,85254,10,,,,652.444,742.444,0.0,90.0,0,7199,7199,1
1788586982.664365,ENC,85270,10,,0,0,,,,,,,,
1788586982.6703224,TRN,85272,10,,,,652.444,742.444,0.0,90.0,0,7199,7199,1
1788586982.6846938,ENC,85290,10,,0,0,,,,,,,,
1788586982.6909788,TRN,85292,10,,,,652.444,742.444,0.0,90.0,0,7199,7199,1
1788586982.704541,ENC,85310,10,,0,0,,,,,,,,
1788586982.710757,TRN,85312,10,,,,652.444,742.444,0.0,90.0,0,7199,7199,1
1788586982.7243266,ENC,85330,10,,0,0,,,,,,,,
1788586982.7303653,TRN,85332,10,,,,652.444,742.444,0.0,90.0,0,7199,7199,1
1788586982.744357,ENC,85350,10,,0,0,,,,,,,,
1788586982.7494657,TRN,85352,10,,,,652.448,742.444,0.727,90.0,2060,6334,5139,1
1788586982.7640352,ENC,85370,10,,3,6,,,,,,,,
1788586982.7697406,TRN,85372,10,,,,652.401,742.444,-3.374,90.01,2060,6334,5139,1
1788586982.7838092,ENC,85390,10,,5,13,,,,,,,,
1788586982.7893171,TRN,85392,10,,,,652.421,742.444,3.079,90.05,2060,6334,5139,1
1788586982.8037233,ENC,85410,10,,7,15,,,,,,,,
