host_time,session_id,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,sample_dt_ms,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,servo_ccr,turn_phase,fault_code
1790315572.729408,1,ENC,2177033,5,,39,41,0,,,,,,,,,,
1790315572.7501087,1,ENC,2177053,5,,25,29,0,,,,,,,,,,
1790315572.7692409,1,ENC,2177073,5,,17,19,0,,,,,,,,,,
1790315572.787607,1,ENC,2177093,5,,10,14,0,,,,,,,,,,
1790315572.8087351,1,ENC,2177113,5,,5,8,0,,,,,,,,,,
1790315572.8286178,1,ENC,2177133,5,,3,6,0,,,,,,,,,,
1790315572.8485596,1,ENC,2177153,5,,0,3,0,,,,,,,,,,
1790315572.8684971,1,ENC,2177173,5,,-1,2,0,,,,,,,,,,
1790315572.8887658,1,ENC,2177193,5,,-1,0,0,,,,,,,,,,
1790315572.9091384,1,ENC,2177213,5,,0,0,0,,,,,,,,,,
1790315572.928085,1,ENC,2177233,5,,0,0,0,,,,,,,,,,
1790315572.9479747,1,ENC,2177253,5,,0,0,0,,,,,,,,,,
1790315572.9678576,1,ENC,2177273,5,,0,0,0,,,,,,,,,,
1790315572.9877348,1,ENC,2177293,5,,0,0,0,,,,,,,,,,
1790315573.0061595,1,ENC,2177313,5,,0,0,0,,,,,,,,,,
1790315573.0274692,1,ENC,2177333,5,,0,0,0,,,,,,,,,,
1790315573.0473502,1,ENC,2177353,5,,0,0,0,,,,,,,,,,
1790315573.0672271,1,ENC,2177373,5,,0,0,0,,,,,,,,,,
1790315573.0872028,1,ENC,2177393,5,,0,0,0,,,,,,,,,,
1790315573.107021,1,ENC,2177413,5,,0,0,0,,,,,,,,,,
1790315573.1270056,1,ENC,2177433,5,,0,0,0,,,,,,,,,,
1790315573.1467564,1,ENC,2177453,5,,0,0,0,,,,,,,,,,
1790315573.168063,1,ENC,2177473,5,,0,0,0,,,,,,,,,,
1790315573.1865158,1,ENC,2177493,5,,0,0,0,,,,,,,,,,
1790315573.204955,1,ENC,2177513,5,,0,0,0,,,,,,,,,,
1790315573.2262495,1,ENC,2177533,5,,0,0,0,,,,,,,,,,
1790315573.2461438,1,ENC,2177553,5,,0,0,0,,,,,,,,,,
1790315573.2662113,1,ENC,2177573,5,,0,0,0,,,,,,,,,,
1790315573.285871,1,ENC,2177593,5,,0,0,0,,,,,,,,,,
1790315573.3058102,1,ENC,2177613,5,,0,0,0,,,,,,,,,,
1790315573.326588,1,ENC,2177633,5,,0,0,0,,,,,,,,,,
1790315573.3455348,1,ENC,2177653,5,,0,0,0,,,,,,,,,,
1790315573.3654406,1,ENC,2177673,5,,0,0,0,,,,,,,,,,
1790315573.3852901,1,ENC,2177693,5,,0,0,0,,,,,,,,,,
1790315573.4051313,1,ENC,2177713,5,,0,0,0,,,,,,,,,,
1790315573.4236093,1,ENC,2177733,5,,0,0,0,,,,,,,,,,
1790315573.4448998,1,ENC,2177753,5,,0,0,0,,,,,,,,,,
1790315573.4647655,1,ENC,2177773,5,,0,0,0,,,,,,,,,,
1790315573.4854474,1,ENC,2177793,5,,0,0,0,,,,,,,,,,
1790315573.5045726,1,ENC,2177813,5,,0,0,0,,,,,,,,,,
1790315573.5245428,1,ENC,2177833,5,,0,0,0,,,,,,,,,,
1790315573.544297,1,ENC,2177853,5,,0,0,0,,,,,,,,,,
1790315573.5641813,1,ENC,2177873,5,,0,0,0,,,,,,,,,,
1790315573.5844245,1,ENC,2177893,5,,0,0,0,,,,,,,,,,
1790315573.6038892,1,ENC,2177913,5,,0,0,0,,,,,,,,,,
